13732;9.2;Khamovniki;2024-11-28 01:11:53
13733;24.07;Basmanny;2024-10-29 03:10:30
13734;5.33;Arbat;2024-10-28 11:10:39
13735;8.34;Krasnoselsky;2024-10-27 12:10:41
13736;43.8;Presnensky;2024-12-16 23:12:56
13737;12.99;Arbat;2024-11-23 14:11:44
13738;47.91;Tagansky;2024-11-30 21:11:49
13739;23.1;Zamoskvorechye;2024-11-08 15:11:52
13740;13.46;Presnensky;2024-11-15 16:11:39
13741;5.82;Arbat;2024-12-05 07:12:32
13742;39.34;Meschansky;2024-11-22 19:11:50
13743;15.48;Krasnoselsky;2024-11-30 09:11:51
13744;10.53;Yakimanka;2024-12-25 04:12:36
13745;37.32;Khamovniki;2024-12-01 12:12:45
13746;42.1;Presnensky;2024-12-05 06:12:01
13747;1.83;Meschansky;2024-11-25 23:11:41
13748;45.23;Meschansky;2024-12-30 22:12:25
13749;33.89;Tverskoy;2024-12-26 11:12:33
13750;27.35;Basmanny;2024-11-21 20:11:58
13751;47.59;Yakimanka;2024-11-16 11:11:28
13752;5.28;Presnensky;2024-12-01 11:12:39
13753;8.25;Meschansky;2024-11-09 14:11:01
13754;38.47;Arbat;2024-11-21 09:11:38
13755;41.65;Meschansky;2024-11-03 17:11:06
13756;6.03;Arbat;2024-11-24 15:11:41
13757;36.17;Zamoskvorechye;2024-12-18 15:12:47
13758;15.36;Presnensky;2024-11-06 06:11:12
13759;41.02;Tverskoy;2024-12-11 05:12:04
13760;30.78;Basmanny;2024-10-31 05:10:21
13761;20.38;Arbat;2024-10-31 10:10:33
13762;18.09;Zamoskvorechye;2024-11-08 17:11:01
13763;11.48;Zamoskvorechye;2024-11-03 18:11:09
13764;14.48;Yakimanka;2024-12-31 19:12:03
13765;0.77;Tverskoy;2024-12-21 13:12:48
13766;14.62;Meschansky;2024-11-23 01:11:26
13767;16.26;Krasnoselsky;2024-11-08 23:11:30
13768;19.22;Tverskoy;2024-11-28 06:11:28
13769;44.26;Arbat;2024-12-22 19:12:10
13770;14.17;Arbat;2024-12-12 03:12:02
13771;28.89;Khamovniki;2024-11-29 09:11:30
13772;45.13;Yakimanka;2024-11-03 19:11:48
13773;14.93;Krasnoselsky;2024-11-14 02:11:05
13774;37.67;Khamovniki;2024-12-09 12:12:48
13775;3.43;Zamoskvorechye;2024-11-02 02:11:28
13776;37.23;Basmanny;2024-12-30 00:12:23
13777;41.99;Yakimanka;2024-12-22 23:12:52
13778;16.83;Zamoskvorechye;2024-12-24 17:12:39
13779;2.76;Presnensky;2024-12-09 06:12:26
13780;21.94;Tagansky;2024-12-19 18:12:04
13781;28.64;Basmanny;2024-11-17 14:11:41
13782;23.04;Tverskoy;2024-12-29 00:12:47
13783;43.55;Presnensky;2024-12-25 11:12:37
13784;13.56;Arbat;2024-12-07 18:12:14
13785;17.11;Yakimanka;2024-12-15 14:12:51
13786;18.69;Yakimanka;2024-11-16 13:11:01
13787;9.92;Basmanny;2024-11-01 04:11:05
13788;23.37;Zamoskvorechye;2024-12-22 21:12:17
13789;6.73;Tagansky;2024-12-07 22:12:37
13790;42.35;Presnensky;2024-12-19 20:12:41
13791;37.87;Krasnoselsky;2024-12-29 09:12:35
13792;8.76;Meschansky;2024-12-30 07:12:57
13793;38.15;Presnensky;2024-12-29 13:12:54
13794;28.48;Arbat;2024-12-23 10:12:09
13795;1.36;Arbat;2024-12-26 01:12:50
13796;26.02;Zamoskvorechye;2024-11-12 10:11:11
13797;34.51;Yakimanka;2024-12-05 04:12:54
13798;6.74;Presnensky;2024-10-27 22:10:16
13799;36.79;Presnensky;2024-11-07 20:11:15
13800;23.44;Meschansky;2024-12-18 13:12:49
13801;9.12;Yakimanka;2024-11-10 09:11:29
13802;29.82;Tverskoy;2024-12-26 16:12:07
13803;45.46;Meschansky;2024-11-25 16:11:02
13804;34.24;Meschansky;2024-11-22 18:11:54
13805;6.28;Tagansky;2024-12-24 21:12:04
13806;8.32;Presnensky;2024-11-04 15:11:04
13807;20.91;Arbat;2024-12-04 15:12:36
13808;41.24;Zamoskvorechye;2024-11-06 05:11:15
13809;14.86;Basmanny;2024-10-27 21:10:19
13810;17.11;Presnensky;2024-12-01 06:12:49
13811;10.54;Arbat;2024-12-24 14:12:22
13812;31.38;Tagansky;2024-11-18 20:11:22
13813;37.72;Yakimanka;2024-12-20 19:12:13
13814;15.92;Yakimanka;2024-12-10 10:12:55
13815;10.04;Tverskoy;2024-12-19 13:12:14
13816;7.21;Zamoskvorechye;2024-11-23 21:11:01
13817;47.46;Tagansky;2024-11-03 16:11:25
13818;31.82;Tagansky;2024-11-13 18:11:55
13819;21.27;Tverskoy;2024-11-23 04:11:47
13820;47.09;Arbat;2024-11-09 16:11:03
13821;38.44;Khamovniki;2024-11-17 12:11:30
13822;46.35;Khamovniki;2024-12-19 20:12:01
13823;20.59;Khamovniki;2024-12-04 20:12:00
13824;32.52;Meschansky;2024-10-27 16:10:50
13825;25.83;Presnensky;2024-11-26 21:11:47
13826;22.11;Zamoskvorechye;2024-11-19 09:11:02
13827;34.27;Presnensky;2024-12-11 03:12:29
13828;17.7;Basmanny;2024-11-28 08:11:34
13829;47.8;Yakimanka;2024-12-27 13:12:12
13830;16.22;Khamovniki;2024-11-04 22:11:35
13831;1.74;Tverskoy;2024-12-13 02:12:27
13832;2.44;Tagansky;2024-11-01 15:11:08
13833;23.46;Tagansky;2024-11-09 12:11:13
13834;42.33;Tverskoy;2024-12-16 20:12:11
13835;48.97;Zamoskvorechye;2024-11-24 17:11:46
13836;18.24;Tagansky;2024-12-01 03:12:04
13837;47.92;Basmanny;2024-12-03 06:12:10
13838;13.31;Yakimanka;2024-12-25 08:12:55
13839;34.07;Presnensky;2024-12-03 13:12:55
13840;39.68;Tverskoy;2024-11-17 18:11:49
13841;22.15;Khamovniki;2024-11-24 19:11:58
13842;19.48;Yakimanka;2024-12-17 18:12:43
13843;32.11;Yakimanka;2024-12-13 10:12:24
13844;30.32;Arbat;2024-11-12 17:11:06
13845;12.35;Basmanny;2024-10-28 02:10:00
13846;26.38;Tverskoy;2024-11-08 12:11:47
13847;40.41;Khamovniki;2024-11-27 23:11:05
13848;45.12;Tverskoy;2024-12-21 11:12:51
13849;3.38;Zamoskvorechye;2024-12-19 12:12:25
13850;27.39;Meschansky;2024-11-25 21:11:39
13851;21.01;Tverskoy;2024-12-05 18:12:39
13852;12.26;Arbat;2024-12-28 17:12:08
13853;21.03;Tagansky;2024-11-23 16:11:07
13854;38.24;Tverskoy;2024-12-14 18:12:51
13855;48.7;Krasnoselsky;2024-10-29 12:10:59
13856;49.26;Tagansky;2024-10-29 17:10:54
13857;7.13;Zamoskvorechye;2024-12-27 21:12:47
13858;46.28;Tagansky;2024-12-19 03:12:55
13859;44.6;Presnensky;2024-11-16 06:11:17
13860;16.31;Yakimanka;2024-11-12 12:11:25
13861;19.8;Basmanny;2024-11-26 18:11:15
13862;28.64;Zamoskvorechye;2024-11-19 17:11:02
13863;46.59;Tagansky;2024-11-19 17:11:04
13864;6.56;Krasnoselsky;2024-12-24 20:12:34
13865;32.8;Khamovniki;2024-11-09 13:11:23
13866;43.29;Tagansky;2024-11-30 15:11:41
13867;27.11;Presnensky;2024-12-21 11:12:08
13868;33.94;Arbat;2024-10-29 03:10:23
13869;34.3;Presnensky;2024-11-01 16:11:13
13870;3.38;Basmanny;2024-11-30 11:11:38
13871;0.55;Tagansky;2024-11-01 15:11:17
13872;34.61;Basmanny;2024-12-13 01:12:45
13873;4.21;Krasnoselsky;2024-12-03 00:12:11
13874;16.52;Yakimanka;2024-12-29 09:12:53
13875;1.72;Arbat;2024-11-18 12:11:40
13876;0.84;Presnensky;2024-10-31 07:10:28
13877;49.13;Zamoskvorechye;2024-11-16 22:11:49
13878;18.55;Meschansky;2024-11-20 12:11:49
13879;45.99;Khamovniki;2024-12-06 23:12:07
13880;39.81;Meschansky;2024-11-03 14:11:21
13881;29.87;Khamovniki;2024-12-01 21:12:37
13882;50.07;Zamoskvorechye;2024-12-23 13:12:44
13883;0.81;Meschansky;2024-12-12 19:12:48
13884;9.63;Presnensky;2024-12-15 06:12:48
13885;27.56;Basmanny;2024-11-18 14:11:47
13886;29.08;Presnensky;2024-12-18 23:12:03
13887;48.72;Presnensky;2024-10-30 06:10:47
13888;17.72;Arbat;2024-12-14 14:12:12
13889;28.58;Presnensky;2024-11-11 13:11:19
13890;20.89;Tagansky;2024-12-23 06:12:22
13891;47.29;Presnensky;2024-12-07 20:12:55
13892;4.98;Krasnoselsky;2024-12-03 08:12:25
13893;17.28;Tverskoy;2024-12-11 00:12:21
13894;33.5;Tverskoy;2024-11-20 21:11:31
13895;28.1;Arbat;2024-11-19 06:11:03
13896;35.68;Arbat;2024-11-16 22:11:03
13897;47.52;Zamoskvorechye;2024-12-14 11:12:15
13898;44.31;Zamoskvorechye;2024-12-01 07:12:14
13899;45.78;Arbat;2024-12-31 02:12:03
13900;47.03;Presnensky;2024-11-11 05:11:50
13901;1.62;Krasnoselsky;2024-11-20 20:11:33
13902;32.17;Khamovniki;2024-11-12 18:11:12
13903;20.45;Presnensky;2024-11-07 22:11:00
13904;21.16;Zamoskvorechye;2024-11-10 00:11:38
13905;1.41;Basmanny;2024-11-29 10:11:52
13906;41.33;Khamovniki;2024-12-08 18:12:32
13907;43.76;Presnensky;2024-12-22 12:12:07
13908;19.14;Tverskoy;2024-11-05 03:11:34
13909;29.92;Tverskoy;2024-11-14 00:11:44
13910;47.67;Zamoskvorechye;2024-12-25 03:12:17
13911;0.68;Basmanny;2024-12-17 12:12:08
13912;44.68;Basmanny;2024-12-29 15:12:59
13913;10.99;Arbat;2024-11-25 07:11:01
13914;43.67;Tagansky;2024-12-03 13:12:42
13915;33.55;Krasnoselsky;2024-12-25 06:12:03
13916;22.77;Presnensky;2024-11-03 15:11:29
13917;25.85;Meschansky;2024-11-30 09:11:59
13918;10.65;Arbat;2024-11-28 21:11:10
13919;16.48;Yakimanka;2024-12-08 19:12:54
13920;1.31;Khamovniki;2024-12-27 21:12:38
13921;3.21;Zamoskvorechye;2024-12-19 08:12:44
13922;21.15;Presnensky;2024-11-22 16:11:19
13923;45.18;Krasnoselsky;2024-12-20 20:12:19
13924;31.12;Arbat;2024-11-10 17:11:59
13925;8.74;Yakimanka;2024-11-05 16:11:24
13926;5.18;Krasnoselsky;2024-12-18 02:12:46
13927;44.57;Basmanny;2024-12-22 23:12:35
13928;20.49;Meschansky;2024-11-25 16:11:47
13929;32.08;Krasnoselsky;2024-10-29 18:10:53
13930;37.52;Tverskoy;2024-11-17 07:11:00
13931;4.36;Presnensky;2024-12-21 11:12:08
13932;47.01;Khamovniki;2024-12-10 13:12:12
13933;33.17;Tverskoy;2024-12-05 12:12:30
13934;9.87;Yakimanka;2024-12-03 10:12:31
13935;9.02;Yakimanka;2024-12-20 02:12:54
13936;4.28;Presnensky;2024-11-03 19:11:41
13937;26.12;Basmanny;2024-12-24 13:12:25
13938;3.61;Khamovniki;2024-12-27 17:12:46
13939;24.91;Tverskoy;2024-12-03 18:12:31
13940;23.05;Khamovniki;2024-12-14 15:12:56
13941;17.32;Basmanny;2024-11-11 02:11:46
13942;38.97;Presnensky;2024-11-17 05:11:16
13943;43.28;Basmanny;2024-10-28 02:10:35
13944;1.58;Khamovniki;2024-11-20 17:11:43
13945;17.17;Basmanny;2024-11-14 15:11:15
13946;6.73;Tagansky;2024-12-26 13:12:15
13947;14.08;Basmanny;2024-11-15 17:11:26
13948;34.72;Arbat;2024-11-09 15:11:43
13949;27.26;Basmanny;2024-11-07 11:11:44
13950;1.41;Meschansky;2024-12-24 19:12:12
13951;27.62;Khamovniki;2024-12-03 11:12:23
13952;7.29;Meschansky;2024-12-19 02:12:52
13953;27.01;Tverskoy;2024-11-03 02:11:43
13954;9.21;Zamoskvorechye;2024-12-10 07:12:43
13955;18.06;Arbat;2024-11-11 12:11:24
13956;45.48;Basmanny;2024-12-05 12:12:23
13957;19.6;Tverskoy;2024-12-31 11:12:36
13958;44.93;Zamoskvorechye;2024-11-25 07:11:53
13959;25.44;Khamovniki;2024-12-04 04:12:49
13960;40.31;Presnensky;2024-10-29 14:10:00
13961;37.96;Tverskoy;2024-10-29 08:10:28
13962;5.59;Arbat;2024-12-03 12:12:47
13963;29.6;Khamovniki;2024-11-19 22:11:00
13964;8.29;Basmanny;2024-11-17 07:11:39
13965;16.03;Arbat;2024-11-23 07:11:09
13966;17.76;Arbat;2024-12-17 19:12:11
13967;20.96;Tagansky;2024-10-27 21:10:22
13968;4.92;Basmanny;2024-12-03 09:12:15
13969;46.45;Basmanny;2024-11-23 04:11:22
13970;35.23;Meschansky;2024-12-21 08:12:14
13971;45.15;Zamoskvorechye;2024-12-07 02:12:56
13972;33.71;Zamoskvorechye;2024-11-07 02:11:30
13973;26.58;Krasnoselsky;2024-12-15 06:12:30
13974;35.67;Presnensky;2024-12-18 16:12:20
13975;14.57;Yakimanka;2024-11-04 11:11:14
13976;11.91;Krasnoselsky;2024-12-30 06:12:10
13977;11.36;Basmanny;2024-12-06 11:12:51
13978;28.17;Presnensky;2024-11-14 14:11:16
13979;47.57;Basmanny;2024-11-12 09:11:48
13980;39.03;Yakimanka;2024-11-28 04:11:30
13981;41.27;Yakimanka;2024-11-01 17:11:22
13982;45.46;Meschansky;2024-12-13 12:12:59
13983;33.5;Zamoskvorechye;2024-12-10 16:12:45
13984;21.42;Presnensky;2024-12-21 22:12:03
13985;5.77;Arbat;2024-12-29 16:12:59
13986;14.71;Tagansky;2024-10-30 13:10:43
13987;4.35;Basmanny;2024-11-06 04:11:56
13988;11.03;Basmanny;2024-11-01 00:11:30
13989;43.77;Yakimanka;2024-11-11 10:11:14
13990;1.82;Meschansky;2024-11-01 19:11:31
13991;35.61;Presnensky;2024-11-05 07:11:38
13992;47.1;Tverskoy;2024-12-17 20:12:29
13993;0.17;Basmanny;2024-12-22 09:12:05
13994;21.28;Arbat;2024-11-25 06:11:15
13995;32.4;Tverskoy;2024-12-21 06:12:52
13996;4.43;Yakimanka;2024-12-16 21:12:30
13997;12.76;Meschansky;2024-11-26 20:11:09
13998;9.95;Zamoskvorechye;2024-11-08 18:11:46
13999;42.77;Presnensky;2024-11-18 01:11:45
14000;13.95;Yakimanka;2024-12-03 05:12:43
14001;13.79;Yakimanka;2024-11-28 05:11:20
14002;23.64;Meschansky;2024-11-01 13:11:56
14003;5.85;Presnensky;2024-12-15 02:12:02
14004;12.92;Zamoskvorechye;2024-10-27 18:10:42
14005;42.58;Tverskoy;2024-12-03 01:12:53
14006;10.58;Krasnoselsky;2024-12-17 06:12:26
14007;49.12;Tagansky;2024-11-03 13:11:55
14008;35.12;Tagansky;2024-11-28 01:11:48
14009;4.11;Krasnoselsky;2024-12-12 15:12:18
14010;30.81;Krasnoselsky;2024-11-11 22:11:59
14011;3.83;Khamovniki;2024-12-05 04:12:23
14012;31.36;Krasnoselsky;2024-12-06 11:12:11
14013;13.76;Zamoskvorechye;2024-12-08 21:12:53
14014;49.22;Arbat;2024-12-29 04:12:33
14015;8.12;Basmanny;2024-12-14 21:12:16
14016;10.24;Presnensky;2024-11-20 06:11:37
14017;46.22;Meschansky;2024-12-15 04:12:15
14018;39.45;Presnensky;2024-11-19 19:11:15
14019;43.87;Krasnoselsky;2024-11-30 01:11:18
14020;47.69;Tverskoy;2024-11-13 12:11:59
14021;28.22;Basmanny;2024-11-09 00:11:26
14022;21.24;Arbat;2024-11-03 17:11:58
14023;35.25;Tagansky;2024-10-29 01:10:43
14024;37.65;Khamovniki;2024-12-22 16:12:43
14025;5.44;Basmanny;2024-12-28 11:12:45
14026;26.8;Tagansky;2024-12-28 23:12:44
14027;12.67;Tagansky;2024-12-16 04:12:40
14028;46.25;Presnensky;2024-11-27 21:11:22
14029;49.9;Yakimanka;2024-11-18 09:11:11
14030;4.14;Khamovniki;2024-11-21 17:11:24
14031;32.99;Khamovniki;2024-11-09 14:11:27
14032;0.23;Tverskoy;2024-12-20 09:12:04
14033;6.38;Tagansky;2024-11-29 12:11:34
14034;13.83;Tverskoy;2024-12-22 19:12:02
14035;14.02;Arbat;2024-11-06 20:11:26
14036;37.5;Tagansky;2024-12-03 04:12:32
14037;2.25;Zamoskvorechye;2024-11-07 19:11:19
14038;42.12;Krasnoselsky;2024-12-15 09:12:38
14039;17.99;Meschansky;2024-12-16 10:12:03
14040;8.81;Tagansky;2024-12-17 03:12:50
14041;32.27;Khamovniki;2024-11-01 07:11:39
14042;15.63;Presnensky;2024-12-29 01:12:53
14043;27.77;Arbat;2024-11-19 16:11:19
14044;34.5;Presnensky;2024-11-24 21:11:53
14045;22.46;Tagansky;2024-11-05 12:11:18
14046;34.43;Yakimanka;2024-11-28 17:11:25
14047;2.15;Meschansky;2024-12-22 22:12:54
14048;27.22;Tagansky;2024-11-19 19:11:35
14049;38.37;Zamoskvorechye;2024-12-29 23:12:29
14050;40.09;Khamovniki;2024-12-27 10:12:19
14051;27.95;Presnensky;2024-11-08 13:11:07
14052;28.2;Yakimanka;2024-11-09 11:11:38
14053;11.51;Basmanny;2024-11-24 22:11:01
14054;40.69;Yakimanka;2024-11-19 19:11:21
14055;19.07;Khamovniki;2024-12-05 23:12:01
14056;25.82;Krasnoselsky;2024-11-23 21:11:09
14057;14.38;Basmanny;2024-10-31 21:10:53
14058;13.92;Yakimanka;2024-11-13 11:11:43
14059;32.42;Arbat;2024-11-03 14:11:49
14060;14.04;Meschansky;2024-10-27 03:10:27
14061;9.02;Arbat;2024-11-23 08:11:22
14062;5.74;Arbat;2024-11-07 18:11:03
14063;4.12;Presnensky;2024-12-15 10:12:10
14064;41.37;Arbat;2024-11-27 09:11:07
14065;17.02;Zamoskvorechye;2024-11-25 01:11:43
14066;1.56;Yakimanka;2024-11-26 06:11:54
14067;36.9;Presnensky;2024-11-17 20:11:31
14068;31.01;Arbat;2024-12-09 13:12:31
14069;16.5;Tverskoy;2024-12-27 10:12:10
14070;13.54;Khamovniki;2024-10-27 22:10:40
14071;30.49;Presnensky;2024-11-04 06:11:48
14072;38.67;Basmanny;2024-12-06 10:12:42
14073;30.75;Tagansky;2024-12-31 13:12:03
14074;43.41;Meschansky;2024-12-04 15:12:39
14075;44.01;Presnensky;2024-11-14 03:11:15
14076;6.93;Krasnoselsky;2024-11-26 01:11:24
14077;20.63;Basmanny;2024-12-22 06:12:58
14078;49.27;Presnensky;2024-11-19 09:11:31
14079;8.14;Presnensky;2024-11-02 10:11:12
14080;9.14;Khamovniki;2024-11-05 11:11:43
14081;37.87;Khamovniki;2024-11-25 05:11:58
14082;31.17;Presnensky;2024-11-25 19:11:15
14083;16.65;Zamoskvorechye;2024-12-11 11:12:06
14084;41.08;Presnensky;2024-10-29 19:10:20
14085;24.54;Yakimanka;2024-12-11 12:12:26
14086;49.83;Khamovniki;2024-12-26 17:12:59
14087;32.01;Arbat;2024-12-09 14:12:07
14088;35;Krasnoselsky;2024-12-23 07:12:41
14089;32.79;Basmanny;2024-12-15 20:12:31
14090;9.71;Krasnoselsky;2024-12-07 11:12:10
14091;14.17;Krasnoselsky;2024-11-25 13:11:50
14092;45.51;Yakimanka;2024-12-22 05:12:25
14093;26.67;Arbat;2024-11-03 05:11:57
14094;25.69;Tagansky;2024-12-24 13:12:08
14095;3.2;Zamoskvorechye;2024-11-03 13:11:33
14096;39.77;Yakimanka;2024-12-01 07:12:55
14097;2.46;Meschansky;2024-11-20 15:11:20
14098;40.14;Presnensky;2024-11-17 15:11:10
14099;46.73;Zamoskvorechye;2024-11-27 07:11:00
14100;12.32;Basmanny;2024-12-21 14:12:32
14101;0.82;Meschansky;2024-11-02 15:11:57
14102;16.59;Yakimanka;2024-12-11 08:12:36
14103;48.82;Tagansky;2024-12-02 22:12:53
14104;17.15;Khamovniki;2024-11-15 04:11:23
14105;30.63;Khamovniki;2024-11-13 02:11:52
14106;30.54;Tagansky;2024-12-19 04:12:29
14107;33.48;Basmanny;2024-11-10 20:11:46
14108;36.44;Tverskoy;2024-12-09 04:12:35
14109;49.8;Krasnoselsky;2024-11-07 21:11:54
14110;31.67;Khamovniki;2024-12-23 05:12:41
14111;28.54;Tverskoy;2024-11-03 10:11:28
14112;35.93;Presnensky;2024-12-23 05:12:28
14113;49.56;Zamoskvorechye;2024-11-19 23:11:04
14114;22.8;Tverskoy;2024-11-20 17:11:03
14115;46.47;Krasnoselsky;2024-12-30 01:12:52
14116;27.36;Arbat;2024-12-02 07:12:43
14117;3.81;Arbat;2024-11-12 21:11:13
14118;44.61;Zamoskvorechye;2024-11-21 19:11:17
14119;3.92;Presnensky;2024-12-03 04:12:03
14120;9.83;Presnensky;2024-11-12 02:11:07
14121;22.1;Basmanny;2024-11-01 03:11:47
14122;8.99;Tagansky;2024-11-01 19:11:02
14123;24.92;Tverskoy;2024-11-26 11:11:47
14124;10.24;Meschansky;2024-10-27 11:10:14
14125;16.58;Meschansky;2024-11-20 13:11:03
14126;36.28;Tagansky;2024-11-02 14:11:31
14127;5.38;Meschansky;2024-12-04 04:12:09
14128;48.96;Arbat;2024-12-28 14:12:51
14129;7.54;Meschansky;2024-11-24 21:11:07
14130;17.62;Arbat;2024-11-28 19:11:01
14131;41.68;Meschansky;2024-12-26 04:12:07
14132;10.9;Presnensky;2024-11-25 03:11:43
14133;26.75;Zamoskvorechye;2024-12-22 03:12:37
14134;27.46;Khamovniki;2024-12-03 23:12:31
14135;44.14;Presnensky;2024-11-04 22:11:58
14136;29.27;Tagansky;2024-12-22 13:12:16
14137;14.3;Presnensky;2024-11-22 08:11:42
14138;4.4;Zamoskvorechye;2024-11-14 06:11:47
14139;31.04;Zamoskvorechye;2024-11-19 02:11:15
14140;17.21;Khamovniki;2024-12-24 00:12:29
14141;37.39;Basmanny;2024-11-15 10:11:40
14142;38.4;Khamovniki;2024-11-18 15:11:54
14143;2.24;Basmanny;2024-12-03 09:12:16
14144;18.62;Yakimanka;2024-11-14 01:11:39
14145;17.3;Tagansky;2024-11-02 22:11:23
14146;14.32;Tverskoy;2024-11-16 08:11:04
14147;17.59;Presnensky;2024-11-12 00:11:05
14148;35.63;Arbat;2024-11-01 04:11:48
14149;44.4;Tverskoy;2024-11-12 05:11:18
14150;9.8;Basmanny;2024-11-01 22:11:30
14151;17.94;Tverskoy;2024-12-03 20:12:16
14152;10.15;Presnensky;2024-12-15 09:12:16
14153;40.18;Yakimanka;2024-12-16 02:12:46
14154;44.59;Zamoskvorechye;2024-12-03 08:12:10
14155;15.5;Meschansky;2024-12-06 09:12:05
14156;8.88;Yakimanka;2024-12-10 12:12:37
14157;48.49;Meschansky;2024-11-08 19:11:12
14158;44.3;Arbat;2024-12-30 12:12:34
14159;30.44;Krasnoselsky;2024-12-22 19:12:23
14160;15.1;Tagansky;2024-11-24 23:11:21
14161;32;Tagansky;2024-12-23 06:12:19
14162;22.36;Basmanny;2024-11-11 11:11:07
14163;22.36;Tagansky;2024-11-25 11:11:31
14164;1.52;Presnensky;2024-11-20 04:11:49
14165;44.98;Zamoskvorechye;2024-11-25 07:11:22
14166;32.55;Zamoskvorechye;2024-12-02 07:12:12
14167;28.97;Tagansky;2024-12-05 07:12:00
14168;37.09;Arbat;2024-12-22 21:12:50
14169;48.18;Yakimanka;2024-10-29 05:10:23
14170;10.47;Basmanny;2024-11-30 17:11:46
14171;14.22;Zamoskvorechye;2024-11-01 20:11:03
14172;46.54;Khamovniki;2024-12-18 17:12:42
14173;30.45;Arbat;2024-12-06 10:12:26
14174;35.59;Basmanny;2024-12-09 14:12:46
14175;16.6;Yakimanka;2024-12-14 22:12:11
14176;40.6;Presnensky;2024-11-07 08:11:08
14177;3.35;Tagansky;2024-11-04 15:11:23
14178;28.74;Meschansky;2024-12-16 05:12:51
14179;42.05;Tagansky;2024-11-29 04:11:42
14180;5.53;Tagansky;2024-11-07 17:11:17
14181;11.91;Basmanny;2024-11-16 09:11:38
14182;39.83;Presnensky;2024-11-18 01:11:38
14183;40.76;Tagansky;2024-12-25 15:12:19
14184;39.73;Zamoskvorechye;2024-11-21 16:11:19
14185;0.66;Presnensky;2024-11-20 11:11:50
14186;37.25;Yakimanka;2024-12-18 13:12:35
14187;47.86;Arbat;2024-11-05 03:11:52
14188;20.8;Khamovniki;2024-12-19 06:12:21
14189;25.6;Zamoskvorechye;2024-11-03 16:11:33
14190;29.98;Zamoskvorechye;2024-12-25 00:12:29
14191;43.22;Yakimanka;2024-12-14 13:12:04
14192;48.69;Krasnoselsky;2024-11-26 13:11:05
14193;40.12;Arbat;2024-12-02 05:12:41
14194;42.07;Meschansky;2024-12-09 02:12:04
14195;13.92;Tverskoy;2024-12-24 08:12:06
14196;2.74;Khamovniki;2024-11-09 08:11:01
14197;10.76;Tagansky;2024-12-22 22:12:10
14198;24.34;Yakimanka;2024-11-22 18:11:27
14199;8.54;Yakimanka;2024-11-22 19:11:15
14200;17.5;Zamoskvorechye;2024-12-29 01:12:37
14201;26.86;Yakimanka;2024-11-18 02:11:27
14202;37.98;Krasnoselsky;2024-11-02 12:11:41
14203;16.74;Khamovniki;2024-12-24 12:12:53
14204;38.49;Tagansky;2024-12-26 08:12:36
14205;5.95;Zamoskvorechye;2024-11-18 08:11:16
14206;46.91;Yakimanka;2024-12-08 23:12:06
14207;23.51;Meschansky;2024-10-31 11:10:16
14208;11.34;Yakimanka;2024-12-05 04:12:03
14209;42.28;Khamovniki;2024-12-28 22:12:38
14210;0.41;Basmanny;2024-10-30 17:10:09
14211;15.22;Yakimanka;2024-11-12 19:11:03
14212;23.1;Tverskoy;2024-11-30 23:11:14
14213;24;Meschansky;2024-12-26 18:12:28
14214;14.73;Basmanny;2024-11-13 14:11:48
14215;47.16;Krasnoselsky;2024-12-29 22:12:53
14216;6.73;Meschansky;2024-11-08 08:11:13
14217;17.56;Tagansky;2024-11-11 15:11:32
14218;6.23;Tagansky;2024-12-30 05:12:25
14219;42.2;Tverskoy;2024-11-06 09:11:46
14220;6.94;Arbat;2024-11-14 02:11:22
14221;43.83;Tverskoy;2024-12-12 23:12:46
14222;42.82;Yakimanka;2024-12-01 17:12:08
14223;0.47;Khamovniki;2024-11-16 06:11:13
14224;1.33;Tverskoy;2024-10-27 17:10:47
14225;33.34;Yakimanka;2024-12-24 19:12:59
14226;0.41;Tagansky;2024-12-20 17:12:58
14227;10.62;Yakimanka;2024-11-04 00:11:26
14228;7.94;Yakimanka;2024-11-16 05:11:22
14229;14.16;Khamovniki;2024-12-05 01:12:29
14230;47.87;Tverskoy;2024-12-27 15:12:39
14231;0.2;Presnensky;2024-12-15 11:12:50
14232;19.36;Tagansky;2024-11-22 06:11:15
14233;20.37;Arbat;2024-12-22 23:12:36
14234;8.84;Tagansky;2024-11-11 16:11:58
14235;34.95;Tverskoy;2024-12-29 18:12:42
14236;46.16;Tagansky;2024-11-10 23:11:06
14237;29.68;Basmanny;2024-12-14 19:12:04
14238;44.1;Khamovniki;2024-11-02 11:11:16
14239;10.51;Tagansky;2024-11-09 20:11:24
14240;5.74;Khamovniki;2024-11-24 14:11:04
14241;29.17;Tagansky;2024-12-28 04:12:50
14242;47.32;Zamoskvorechye;2024-12-09 12:12:05
14243;7.32;Krasnoselsky;2024-12-14 10:12:34
14244;17.69;Tagansky;2024-12-03 14:12:31
14245;36.3;Krasnoselsky;2024-11-22 18:11:03
14246;32.36;Tverskoy;2024-10-30 20:10:44
14247;24.67;Meschansky;2024-11-09 04:11:05
14248;34.1;Basmanny;2024-12-22 23:12:58
14249;47.55;Yakimanka;2024-11-14 22:11:48
14250;14.74;Tverskoy;2024-12-12 18:12:49
14251;8.31;Zamoskvorechye;2024-11-19 00:11:18
14252;45.69;Tagansky;2024-12-28 02:12:26
14253;25.02;Tverskoy;2024-11-20 22:11:07
